SETOR;TRABALHO;PECA;TEMPO
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5009F7CRB;7.368
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5002F6CRB;5.25
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5014CGCR0;10.769
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5012CGR20;10.769
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5074C7R1B;7.777
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5020R0003;0.466
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5017R0R1B;1.75
MONTAGEM;04 - MONTAR PEÇA BOA-V001;BM0003600R;2
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5017R0003;0.466
MONTAGEM;04 - MONTAR PEÇA BOA-V001;N5001E5CR0;10
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5001E5CR0;10
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A449DNBC;10
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5004E5CR0;7.777
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5021R0003;1
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5003E5CR0;20
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5018R0RJB;4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5008E5CR0;4.5
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5045C7R2B;7.77
MONTAGEM;04 - MONTAR PEÇA BOA-V001;BM0040600R;0.273
MONTAGEM;04 - MONTAR PEÇA BOA-V001;BM00116CRR;0.273
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A603ACNC;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;BM0036900R;0.273
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5BF103C0C;7.7
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5013CUCR0;4.21
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5013CTCR0;4.21
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5012CTCR0;4.21
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5010CUCR0;4.21
MONTAGEM;04 - MONTAR PEÇA BOA-V001;BM00417RGR;0.273
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5009CTCR0;4.912
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A3R09C0C;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;BM00135CRR;0.273
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5057C7R1B;1.274
MONTAGEM;04 - MONTAR PEÇA BOA-V001;BM00110CRR;0.273
MONTAGEM;04 - MONTAR PEÇA BOA-V001;M500825CR0;4.7
MONTAGEM;04 - MONTAR PEÇA BOA-V001;BM00450CRR;0.273
MONTAGEM;04 - MONTAR PEÇA BOA-V001;BM00451CRR;0.273
MONTAGEM;04 - MONTAR PEÇA BOA-V001;BM00452CRR;0.273
MONTAGEM;04 - MONTAR PEÇA BOA-V001;BM00453CRR;0.273
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5003COCR0;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5010F3R0B;11.573
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5013F3R0B;11.573
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5021F3R2B;11.573
MONTAGEM;04 - MONTAR PEÇA BOA-V001;M500818CR0;6.1
MONTAGEM;04 - MONTAR PEÇA BOA-V001;M500816CR0;6.7
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5067C7R0B;8
MONTAGEM;04 - MONTAR PEÇA BOA-V001;BM0040500R;0.273
MONTAGEM;04 - MONTAR PEÇA BOA-V001;BM00335MRR;0.273
MONTAGEM;04 - MONTAR PEÇA BOA-V001;BM00133CRR;0.273
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5003F7CRB;4.912
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5011CUCR0;4.21
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5011CTCR0;4.21
MONTAGEM;04 - MONTAR PEÇA BOA-V001;BM00412GOR;0.273
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5003C1CR0;6.7
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5009CUCR0;4.912
MONTAGEM;04 - MONTAR PEÇA BOA-V001;BM00415GOR;0.273
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5016I3CRB;4.392
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5017F6CR0;4.21
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5016F7CR0;4.21
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5017F7CR0;4.21
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5018F7CR0;4.21
MONTAGEM;04 - MONTAR PEÇA BOA-V001;BM00457CRR;0.273
MONTAGEM;04 - MONTAR PEÇA BOA-V001;BM00459CRR;0.273
MONTAGEM;04 - MONTAR PEÇA BOA-V001;BM00425CRR;0.273
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5002CPCR0;4.2
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5008F7CRB;7
MONTAGEM;04 - MONTAR PEÇA BOA-V001;BM00519CRR;0.28
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5008C6R0B;4.117
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5007C6CR0;4.2
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5066C7R0B;8
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5027C7CRB;6.7
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A4720C0C;4.038
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A3A3ACNC;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5012CUCR0;4.21
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A443ARGC;3.26
MONTAGEM;04 - MONTAR PEÇA BOA-V001;BM00469CRR;0.273
MONTAGEM;04 - MONTAR PEÇA BOA-V001;BM0040200R;0.273
MONTAGEM;04 - MONTAR PEÇA BOA-V001;BM00454CRR;0.273
MONTAGEM;04 - MONTAR PEÇA BOA-V001;BM00455CRR;0.273
MONTAGEM;04 - MONTAR PEÇA BOA-V001;BM00456CRR;0.273
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5038CLCRB;7.777
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A3A20C0C;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5001F6CRB;4.667
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5009F6CRB;4.392
MONTAGEM;04 - MONTAR PEÇA BOA-V001;BM0039700R;0.875
MONTAGEM;04 - MONTAR PEÇA BOA-V001;BM0002400R;0.875
MONTAGEM;04 - MONTAR PEÇA BOA-V001;BM0039600R;0.875
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5001C6CRB;4.2
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5A5173C0B;3.1
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5026C7CRB;7
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5073C7R1B;8
MONTAGEM;04 - MONTAR PEÇA BOA-V001;BM00193CRR;1
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5070C7R2B;8
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A323ARGC;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A323ACNC;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;5A3A3ACNC;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A2B3ARGC;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5055C7R1B;7.77
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5008CXCR0;6.445
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5B1850C0C;3.329
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A377FC0B;4.445
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A427FC0B;5
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A477FC0B;1.705
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5002F5R00;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A2B3ACNC;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;BM0039800R;0.273
MONTAGEM;04 - MONTAR PEÇA BOA-V001;BM0039900R;0.273
MONTAGEM;04 - MONTAR PEÇA BOA-V001;BM00449CRR;0.273
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5019F3R2B;11.573
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5011F3R0B;11.573
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5020F3R2B;11.573
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5022F3R2B;11.573
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5012F3R0B;11.573
MONTAGEM;04 - MONTAR PEÇA BOA-V001;BM0040000R;0.875
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A3A2GNGC;10.769
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5003E5R00;5.83
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A427FNBB;10
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A372GNBC;10.769
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5006E5CR0;7
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5023CGR00;10.769
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5010E5CR0;2.212
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A479DNBC;14
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5007E5CR0;5
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5013CGR20;10.769
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A372GNGC;10.769
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5015CGCR0;10.769
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A377FNBB;7.8
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A5709C0C;2.427
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5016F3R00;5
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5010F6CRB;10
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5042C7R2B;11
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A3A9ENBC;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A787FNBC;11
MONTAGEM;04 - MONTAR PEÇA BOA-V001;BM00113CRR;0.273
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5015F3R00;3.5
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A326ENBC;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5018F3R00;3
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A379DNBC;9.333
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5062C7R0B;7
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5052C7R1B;11
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A326EC0C;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A346EC0C;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5014F3R0B;11
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5061C7R0B;7
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A349ERGC;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5059C7R0B;2.8
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A3A9ECNC;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A349ECNC;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5024CGR00;10.769
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5001E5R00;10
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5001E5RJ0;10
MONTAGEM;04 - MONTAR PEÇA BOA-V001;BM00493CRR;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5051C7R1B;5.833
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5030CGR00;2
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5026F3R20;2.333
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5039C7R2B;2.333
MONTAGEM;04 - MONTAR PEÇA BOA-V001;BM00538CRR;1.2
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5008E5R00;2
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A817FNBC;2
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A809DNBC;2
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A819DNBC;2
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A3943C0C;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A162GNGC;2.333
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A169DNBC;2
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5007E5RJ0;2
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A452GNGC;10
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A442GNGC;10
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A169ERGC;2
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5050C7R1B;2
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5019CGCR0;2.333
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A346ENBC;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A169EC0C;2.333
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5016R0003;0.466
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5025F3R20;2.333
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5049C7R1B;3.5
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5039C5003;0.466
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A786EC0C;4.124
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A3A2GNBC;10.769
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A152GCNC;2.333
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A3A9ERGC;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5017F3R00;2.333
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A459DNBC;7
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A169ENBC;2.333
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A4343C0C;2.333
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5034C5913;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A162GNBC;2.333
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5028CGR00;2
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5040C7R2B;2
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A387FNBB;7.777
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5058C7R0B;2.333
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5037C5CR3;1.232
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5004E5RJ0;7
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5018CGR20;2
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5020CGR20;2
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A156EC0C;2.333
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5023F3R2B;3.888
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A152GNGC;2
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5038C5CR3;1.232
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A162GCNC;2.333
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A3A9EC0C;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5018CGCR0;6
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A453AC0C;2.333
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A789EC0C;4.124
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A349EC0C;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5027F3R20;2
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A159DNBC;2
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A452GNBC;10
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A442GNBC;10
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5015R0003;0.466
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A789ENBC;3.5
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5014R0003;0.466
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A437FNBB;7.777
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5041C7R2B;2.333
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A166EC0C;2.333
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A159ERGC;2
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A782GNBC;3.5
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5033C5913;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5024F3R20;2
MONTAGEM;04 - MONTAR PEÇA BOA-V001;BM00491CRR;0.6
MONTAGEM;04 - MONTAR PEÇA BOA-V001;BM00539CRR;0.388
MONTAGEM;04 - MONTAR PEÇA BOA-V001;BM00536CRR;3
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A472GNGC;10.769
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5014CGR20;10.769
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A472GNBC;10.769
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5021CGCR0;2.333
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A159EC0C;2.333
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5036C5CR3;1.232
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A166ENBC;2
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A159ECNC;2
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5010E5RJ0;2
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5027CGR00;5.263
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A487FNBB;7
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A789DNBC;5.263
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5B9461NBC;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A159ENBC;2
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A477FNBB;7
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5032C5913;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5010E5R00;2
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A167FNBC;2.333
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5006E5R00;3.5
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5002E5CR0;7
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A437FC0B;7
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A807FNBC;2
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5040C5003;0.466
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5035C5CR3;1.232
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A169ECNC;2.333
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5002E5R00;7
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A157FNBC;2
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5002E5RJ0;7
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A782GNGC;3.888
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5007E5R00;2.333
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5009E5R00;2.333
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A487FC0B;7
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5060C7R0B;2.333
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A156ENBC;2
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A387FC0B;7
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5008E5RJ0;2
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5064031CN;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5065C7R0B;7
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A152GNBC;2.333
MONTAGEM;04 - MONTAR PEÇA BOA-V001;BM0049800R;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A786ENBC;3.888
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5001E5R20;7
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5013CKCR3;1.946
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5004CBCRB;2
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5008C7CRB;2
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B50051CCRB;1.944
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5000CNCRB;1.5
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5000CLCRB;1.75
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5000CVCR0;1.4
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5001F7CRB;5
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5004E5R00;7
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5066C7R0B;8
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5025CQCR3;0.273
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5003CKCR3;3.517
MONTAGEM;05 - MONTAR PEÇA BOA-V002;A5A7820C0C;5.833
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5073C7R1B;8
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5067C7R0B;8
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5000CKCRB;7.777
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5011CKCR3;1.875
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5072C7R1B;8
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B50001CCRB;7.777
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5002R2CR3;0.292
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5007CXCR0;6.445
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5021C7CR0;1.4
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5008CXCR0;6.445
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5020C7CR0;1.4
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B50121CCRB;4.667
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B50031CCRB;4.666
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5001F5CR0;1.4
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5008F7CRB;7
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5010F7CR0;10
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5019C7CR0;1.4
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5002F7CRB;7
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5008CUCR0;1.4
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5829C5CR3;0.001
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5A7891C0B;4.639
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5A7892C0B;4.639
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5004CKCR3;3.869
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5004IGCRB;4.461
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5005I2CRB;4.828
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5004IRCRB;4.639
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5003IDCRB;4.639
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5002IKCRB;3.869
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5010IKCRB;6.3
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5008CLCRB;4.443
MONTAGEM;05 - MONTAR PEÇA BOA-V002;A5A7890C0C;4.639
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5002I6CRB;4.639
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5063C7R0B;7.77
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5046C7R2B;6.667
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5004CMCRB;4.828
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5013I9CR3;3.869
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5846C2CRB;4.443
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5064C7R0B;6.667
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5010CKCR3;1.946
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5055C7R1B;7.77
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5A7894C0B;4.828
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5028C7CRB;7
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5015CMCRB;4.772
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5045C7R2B;7.77
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5009I9CR3;1.946
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5029C7CRB;7
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5068C7R0B;7
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5074C7R1B;7
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5057C7R1B;4.445
MONTAGEM;05 - MONTAR PEÇA BOA-V002;A5A783AC0C;4.415
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5056C7R1B;6.667
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5025CSCR3;0.7
MONTAGEM;05 - MONTAR PEÇA BOA-V002;A5A7809C0C;4.666
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5A4272C0B;2.431
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5A7772C0B;2.95
MONTAGEM;05 - MONTAR PEÇA BOA-V002;A5A459DC0C;1.5
MONTAGEM;05 - MONTAR PEÇA BOA-V002;A5A449DC0C;1.5
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5003IRCRB;1.5
MONTAGEM;05 - MONTAR PEÇA BOA-V002;A5A479DC0C;1.5
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5005CKCR3;3.502
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5A5172C0B;2.431
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5A8472C0B;1.705
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5A8572C0B;2.75
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5013ICCRB;2.579
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5003I9CR3;3.888
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5004CLCRB;7.778
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5015ICCRB;5.575
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5003F3CRB;1.5
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5011ICCRB;3.6
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5013CLCRB;3.502
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B5002ICCRB;4.667
MONTAGEM;05 - MONTAR PEÇA BOA-V002;B50091CCRB;7
